artist,song,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Adele,Rumour Has It,223266,2011,0,0.612,0.748,0,-5.014,1,0.0445,0.617,0,0.167,0.574,120.052,"pop, R&B"
Coldplay,Paradise,278719,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,"rock, pop"
Chris Brown,Turn Up the Music,227973,2012,64,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22E-06,0.156,0.643,129.925,"hip hop, pop, R&B"
Frank Ocean,Lost,234093,2012,64,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,"hip hop, pop, R&B"
Calvin Harris,Let's Go (feat. Ne-Yo),232800,2012,66,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic"
The Script,Hall of Fame (feat. will.i.am),202533,2012,78,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,"pop, rock"
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,2012,76,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,"pop, Dance/Electronic"
MARINA,How to Be a Heartbreaker,221493,2012,50,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,"pop, Dance/Electronic"
Justin Bieber,Boyfriend,171333,2012,63,0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,pop
David Guetta,Titanium (feat. Sia),245040,2012,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,"hip hop, pop, Dance/Electronic"
Jessie J,Domino,231840,2011,74,0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,"hip hop, pop"
Taylor Swift,I Knew You Were Trouble.,219720,2012,59,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131,2012,61,0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,"hip hop, pop"
P!nk,Try,247906,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop
Robbie Williams,Candy,201053,2012,68,0.715,0.791,10,-6.63,1,0.0414,0.0368,0,0.0694,0.879,116.043,"pop, rock"
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333,2011,77,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,"hip hop, pop"
Justin Bieber,As Long As You Love Me,229466,2012,67,0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,pop
Rita Ora,R.I.P. (feat. Tinie Tempah),228026,2012,46,0.603,0.831,11,-3.443,0,0.0479,0.027,0,0.652,0.358,72.022,"hip hop, pop, Dance/Electronic"
Alex Clare,Too Close,256613,2011,60,0.588,0.694,11,-4.278,0,0.0387,0.00948,0,0.113,0.271,126.027,rock
Tyga,Faded,206666,2012,58,0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,"hip hop, pop"
Alesso,Years - ラジオ・エディット,195480,2012,0,0.37,0.823,2,-6.245,1,0.0805,0.00234,1.91E-06,0.174,0.323,128.008,"pop, Dance/Electronic"
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),250080,2012,0,0.61,0.863,5,-2.632,0,0.206,0.186,0,0.097,0.508,83.993,pop
Katy Perry,The One That Got Away,227333,2012,72,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,pop
Avicii,Silhouettes - Original Radio Edit,211880,2012,53,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic"
Gotye,Somebody That I Used To Know,244884,2011,57,0.863,0.527,0,-6.896,1,0.0358,0.607,0.000168,0.107,0.674,129.054,set()
Flo Rida,Wild Ones (feat. Sia),232946,2012,77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,"hip hop, pop"
One Direction,What Makes You Beautiful,199986,2012,82,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,pop
Lana Del Rey,Born To Die,286253,2012,53,0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,pop
Kesha,C'Mon,214333,2012,0,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,"pop, Dance/Electronic"
Owl City,Good Time,205933,2012,77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98E-06,0.371,0.682,126.05,"rock, pop"
Calvin Harris,We'll Be Coming Back (feat. Example),234360,2012,62,0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic"
Emeli Sandé,"Read All About It, Pt. III",283706,2012,65,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87E-06,0.0926,0.343,98.082,"pop, R&B"
Ellie Goulding,Lights - Single Version,210853,2010,63,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,"pop, rock, Dance/Electronic"
Train,Drive By,195973,2012,77,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,pop
Disclosure,Latch,255631,2013,74,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45E-05,0.0895,0.521,121.985,"pop, Dance/Electronic"
Coldplay,Princess of China,239215,2011,66,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,"rock, pop"
One Direction,Live While We're Young,200186,2012,0,0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015,pop
Gym Class Heroes,Ass Back Home (feat. Neon Hitch),222213,2011,61,0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,"hip hop, pop"
Carrie Underwood,Blown Away,240133,2012,63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,"pop, country"
alt-J,Breezeblocks,227080,2012,71,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,rock
Chris Brown,Don't Wake Me Up,222306,2012,62,0.602,0.691,7,-5.197,0,0.051,0.0548,0,0.144,0.206,127.967,"hip hop, pop, R&B"
Kelly Clarkson,Stronger (What Doesn't Kill You),221946,2011,74,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,"pop, R&B"
Drake,The Motto,181573,2011,74,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,"hip hop, pop, R&B"
Katy Perry,Wide Awake,220946,2012,65,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,pop
Rita Ora,How We Do (Party),247026,2012,48,0.738,0.922,7,-3.94,1,0.0833,0.0034,0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic"
Rudimental,Feel the Love (feat. John Newman),245186,2013,64,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,"pop, Dance/Electronic"
Lana Del Rey,Ride,289080,2012,66,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-06,0.383,0.189,93.763,pop
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626,2012,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,"pop, R&B"
Demi Lovato,Give Your Heart a Break,205346,2011,71,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,pop
Drake,Take Care,277386,2011,75,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22E-05,0.0888,0.299,121.845,"hip hop, pop, R&B"
Little Mix,Wings,219733,2012,0,0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962,pop
Bruno Mars,It Will Rain,257720,2011,74,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,pop
Cher Lloyd,Want U Back,214013,2011,67,0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,"pop, Dance/Electronic"
Lorde,Royals,190185,2013,77,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,"pop, Dance/Electronic"
Robin Thicke,Blurred Lines,263053,2013,55,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,"pop, R&B"
Imagine Dragons,Radioactive,186813,2012,77,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,rock
Avicii,Wake Me Up,247426,2013,6,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"pop, Dance/Electronic"
Bruno Mars,Locked out of Heaven,233478,2012,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,pop
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613,2012,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,"hip hop, pop"
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,2013,83,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,"hip hop, Dance/Electronic"
will.i.am,Scream & Shout,283400,2013,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96E-05,0.131,0.501,130.033,"hip hop, pop"
Stromae,Papaoutai,232146,2013,0,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019,pop
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,2013,1,0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86E-06,0.296,0.722,127.99,"pop, Dance/Electronic"
Naughty Boy,La La La,220779,2013,58,0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.111,0.254,124.988,Dance/Electronic
Tom Odell,Another Love,244360,2013,88,0.445,0.537,4,-8.532,0,0.04,0.695,1.65E-05,0.0944,0.131,122.769,pop
2 Chainz,We Own It (Fast & Furious),227906,2013,69,0.563,0.902,1,-4.586,0,0.402,0.0545,0,0.0524,0.559,171.999,"hip hop, pop"
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,2012,69,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic"
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,2012,77,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,"hip hop, pop, latin"
will.i.am,#thatPOWER,279506,2013,68,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66E-05,0.0748,0.402,127.999,"hip hop, pop"
Lil Wayne,Love Me,255053,2013,68,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,"hip hop, pop"
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,2012,81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"hip hop, pop"
Martin Garrix,Animals - Radio Edit,176117,2013,0,0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,"pop, Dance/Electronic"
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop"
John Newman,Love Me Again,239894,2013,74,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,set()
Britney Spears,Work B**ch,247853,2013,0,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,pop
The Neighbourhood,Sweater Weather,240400,2013,89,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"rock, pop"
Sebastian Ingrosso,Reload - Radio Edit,221272,2013,68,0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,"pop, Dance/Electronic"
Capital Cities,Safe And Sound,192693,2013,0,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,pop
Demi Lovato,Heart Attack,210840,2013,79,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,pop
Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,2013,84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,rock
Justin Bieber,Beauty And A Beat,227986,2012,73,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27E-05,0.0682,0.526,128.003,pop
Eminem,The Monster,250188,2013,75,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,hip hop
Pitbull,Don't Stop the Party (feat. TJR),206120,2012,64,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,"hip hop, pop, latin"
Selena Gomez,Come & Get It,231986,2013,69,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,pop
P!nk,True Love (feat. Lily Allen),230733,2012,71,0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,pop
Disclosure,White Noise,277687,2013,54,0.665,0.844,10,-6.164,0,0.0501,0.00963,0.000215,0.311,0.902,119.978,"pop, Dance/Electronic"
Flo Rida,I Cry,223800,2012,60,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79E-06,0.315,0.763,126.035,"hip hop, pop"
Kanye West,Black Skinhead,188013,2013,0,0.578,0.825,1,-6.107,1,0.322,0.000986,0,0.176,0.283,130.089,hip hop
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,2013,72,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,pop
Eminem,Berzerk,238746,2013,66,0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,hip hop
Icona Pop,I Love It (feat. Charli XCX),157152,2013,68,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,"pop, Dance/Electronic"
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,2013,71,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32E-06,0.537,0.567,151.99,rock
Lorde,Team,193058,2013,0,0.691,0.582,6,-7.444,1,0.0939,0.162,0,0.247,0.427,100.05,"pop, Dance/Electronic"
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,2012,68,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67E-05,0.316,0.638,127.946,"pop, Dance/Electronic"
Imagine Dragons,Demons,177506,2012,81,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,rock
One Direction,One Way or Another (Teenage Kicks),157293,2013,66,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131,pop
Taylor Swift,I Knew You Were Trouble.,219720,2012,76,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop
Arctic Monkeys,Do I Wanna Know?,272394,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,rock
Rudimental,Waiting All Night (feat. Ella Eyre),292586,2013,66,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,"pop, Dance/Electronic"
Klangkarussell,Sonnentanz - Sun Don't Shine,238120,2014,68,0.579,0.549,5,-8.262,0,0.0909,0.104,0.0202,0.0964,0.155,119.74,"pop, Dance/Electronic"
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,2012,61,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24E-05,0.0525,0.53,128.062,"hip hop, pop, Dance/Electronic"
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786,2013,76,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,hip hop
P!nk,Try,247906,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop
Ylvis,The Fox (What Does the Fox Say?),213708,2013,63,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,hip hop
Ellie Goulding,Burn,231211,2014,70,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,"pop, rock, Dance/Electronic"
Baauer,Harlem Shake,196664,2013,57,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,Dance/Electronic
Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506,2012,70,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,"hip hop, pop, Dance/Electronic"
Katy Perry,This Is How We Do,204285,2013,60,0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,pop
AWOLNATION,Sail,259102,2011,2,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,"pop, rock"
Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,174853,2013,27,0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.354,0.469,124.047,"pop, Dance/Electronic"
Jason Derulo,The Other Side,226986,2013,50,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,"hip hop, pop"
Storm Queen,Look Right Through - MK Vocal Edit,150400,2014,0,0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.263,0.519,119.995,Dance/Electronic
Calvin Harris,Sweet Nothing (feat. Florence Welch),212560,2012,71,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,"hip hop, pop, Dance/Electronic"
Katy Perry,Unconditionally,228878,2013,0,0.555,0.729,7,-4.813,1,0.0387,0.00357,0,0.209,0.369,129.003,pop
Wale,Bad (feat. Rihanna) - Remix,238826,2013,61,0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,"hip hop, pop, R&B"
Ciara,Body Party,234040,2013,64,0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,"pop, R&B"
Drake,Started From the Bottom,174120,2013,65,0.794,0.523,8,-7.829,1,0.161,0.0331,0,0.156,0.56,86.307,"hip hop, pop, R&B"
Birdy,Wings,252106,2013,48,0.474,0.707,7,-4.534,1,0.0253,0.0831,0,0.162,0.224,83.235,pop
Bastille,Of The Night,214205,2013,61,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,"pop, rock"
Olly Murs,Dear Darlin',206373,2012,59,0.512,0.828,11,-4.672,0,0.0454,0.00627,8.73E-06,0.119,0.34,124.021,"pop, Dance/Electronic"
Katy Perry,Roar,223546,2013,73,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.60E-06,0.354,0.455,179.984,pop
Blake Shelton,Sure Be Cool If You Did,215720,2013,56,0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,country
Calvin Harris,Thinking About You (feat. Ayah Marar),247933,2012,65,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,"hip hop, pop, Dance/Electronic"
JAY-Z,Holy Grail,338413,2013,62,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,hip hop
Bridgit Mendler,Ready or Not,200946,2012,72,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84E-05,0.107,0.748,93.043,pop
The Saturdays,What About Us,220682,2013,61,0.704,0.68,7,-4.751,1,0.0581,0.0059,0,0.213,0.689,123.973,"pop, Dance/Electronic"
Bastille,Pompeii,214147,2013,74,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,"pop, rock"
One Direction,Best Song Ever,200106,2013,76,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,pop
Nelly,Hey Porsche,209466,2013,57,0.726,0.795,9,-4.653,1,0.029,0.136,0,0.698,0.952,115.995,"hip hop, pop, R&B"
Zedd,Clarity,271426,2012,0,0.523,0.78,8,-3.464,1,0.0753,0.0366,0,0.0751,0.193,128.006,"hip hop, pop, Dance/Electronic"
Miley Cyrus,Wrecking Ball,221360,2013,77,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,pop
Chris Brown,Fine China,213666,2013,0,0.659,0.735,10,-4.758,0,0.056,0.0466,0,0.111,0.609,104.038,"hip hop, pop, R&B"
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,2013,69,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,"hip hop, Dance/Electronic"
Armin van Buuren,This Is What It Feels Like,204360,2013,66,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77E-06,0.0632,0.145,129.885,"pop, Dance/Electronic"
Justin Timberlake,Mirrors,484146,2013,78,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,pop
Bruno Mars,Treasure,178560,2012,78,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,pop
Of Monsters and Men,Little Talks,266600,2012,79,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,"pop, rock, Folk/Acoustic"
Miley Cyrus,We Can't Stop,231240,2013,78,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,pop
J. Cole,Power Trip (feat. Miguel),241160,2013,0,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,hip hop
Paramore,Still into You,216013,2013,79,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,"pop, rock"
Christina Perri,human,250706,2013,59,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,pop
Drake,"Hold On, We're Going Home",227880,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.40E-05,0.0733,0.289,99.993,"hip hop, pop, R&B"
James Blunt,Bonfire Heart,238000,2013,0,0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,pop
Maroon 5,Daylight,225066,2012,66,0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,pop
Childish Gambino,3005,235662,2013,0,0.681,0.463,6,-6.542,0,0.289,0.128,0,0.0769,0.661,82.92,hip hop
Avril Lavigne,Here's to Never Growing Up,214080,2013,0,0.483,0.871,0,-3.084,1,0.101,0.015,0,0.415,0.716,164.986,pop
Taylor Swift,22,232120,2012,68,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,pop
Passenger,Let Her Go,252866,2012,73,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,pop
Ariana Grande,The Way,227026,2013,65,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,pop
Rihanna,Stay,240706,2012,76,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12E-05,0.117,0.125,111.893,"hip hop, pop, R&B"
Justin Timberlake,Suit & Tie (feat. Jay-Z),326280,2013,67,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,pop
Bruno Mars,When I Was Your Man,213826,2012,83,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,pop
Florida Georgia Line,Cruise,208960,2012,57,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,country
Pharrell Williams,"Happy - From ""Despicable Me 2""",232720,2014,79,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"hip hop, pop"
Katy Perry,Dark Horse,215672,2013,74,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,pop
ScHoolboy Q,Collard Greens,299960,2014,0,0.826,0.571,11,-4.871,1,0.064,0.0239,7.38E-06,0.207,0.666,153.972,"hip hop, pop"
Iggy Azalea,Fancy,199938,2014,69,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"hip hop, pop"
Maroon 5,Animals,231013,2014,79,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,pop
Sam Smith,Stay With Me,172723,2014,80,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39E-05,0.11,0.184,84.094,pop
MAGIC!,Rude,224840,2014,80,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,set()
Sia,Chandelier,216120,2014,78,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,pop
John Legend,All of Me,269560,2013,84,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"pop, R&B"
ZHU,Faded,223386,2014,49,0.861,0.475,9,-7.195,0,0.0487,0.00865,0.119,0.122,0.599,124.96,Dance/Electronic
Meghan Trainor,All About That Bass,187920,2015,72,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87E-06,0.124,0.961,134.052,pop
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,2014,50,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,"hip hop, pop, Dance/Electronic"
Iggy Azalea,Black Widow,209423,2014,67,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,"hip hop, pop"
Tove Lo,Habits (Stay High),209160,2014,74,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59E-05,0.0829,0.348,110.003,"pop, Dance/Electronic"
Oliver Heldens,Gecko (Overdrive) - Radio Edit,165440,2014,67,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15E-05,0.336,0.76,124.959,"pop, Dance/Electronic"
DJ Snake,You Know You Like It,247266,2014,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic"
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop"
Maroon 5,Maps,189840,2014,0,0.737,0.723,1,-5.51,0,0.0295,0.0179,0,0.0675,0.893,120.003,pop
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,2014,45,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,"hip hop, pop, Dance/Electronic"
Tinashe,2 On (feat. ScHoolboy Q),227000,2014,71,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,"hip hop, pop, R&B, Dance/Electronic"
Route 94,My Love (feat. Jess Glynne),259934,2014,72,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,"pop, Dance/Electronic"
Taylor Swift,Bad Blood,211933,2014,54,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16E-06,0.201,0.287,170.216,pop
Trey Songz,Na Na,231906,2015,62,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,"hip hop, pop, R&B"
Calvin Harris,Under Control (feat. Hurts),184280,2014,72,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,"hip hop, pop, Dance/Electronic"
O.T. Genasis,CoCo,239573,2014,61,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15E-05,0.31,0.178,119.906,"hip hop, pop"
Jason Derulo,Wiggle (feat. Snoop Dogg),193295,2013,66,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,"hip hop, pop"
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189399,2014,66,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,"pop, rock"
